station_nm,site_no,N_samples,B1,B2,B3,B4,B2.B1,B3.B1,B4.B1,B3.B2,B4.B2,B4.B3,B4.B3.B1,Latitude,Longitude,cluster
132433372,743,225,225,242,192,343,1.06583072100313,0.819366852886406,1.53982300884956,0.78125,1.46296296296296,1.86011904761905,0.00772134211624658,44.5149115158807,-74.8191005072315,4
43492303,61,375,365,410,271,359,1.15340909090909,0.738898756660746,1.01,0.634545454545455,0.882867132867133,1.38775510204082,0.0038028597505324,42.8186605569478,-75.0087594523377,2
53543387,83,207,272,303,209,343,1.11046511627907,0.778115501519757,1.21843003412969,0.69140625,1.08658008658009,1.57692307692308,0.00549475530152957,43.0288893352135,-74.0713181787708,6
53542311,101,348,287,302,224,349,1.06993166938274,0.787250277469478,1.27735731688352,0.742707681498315,1.18759615384615,1.62068470802351,0.00537320450106272,43.12805082444,-74.4811095655824,5
53542311,103,338,273,277.75,217,335.5,1.02343893059879,0.78376517350574,1.30728466935363,0.760822510822511,1.25852989666501,1.66885612908676,0.00566289152600385,43.1369378128396,-74.4958245990588,5
53541253,126,326,292,287,205.5,347,0.979215286744933,0.707089452603471,1.23140581820343,0.71747910389323,1.22118530437115,1.71984076529531,0.0056891873024661,43.3048095901986,-74.765992613685,5
47722841,149,367,253,261,188,337,1.05084745762712,0.751989389920424,1.38036809815951,0.715328467153285,1.28103044496487,1.82333333333333,0.00666760908491188,43.3984997624326,-74.5121003179039,4
47721625,186,322,262.5,264,193,285,1.01493879630072,0.767652099400172,1.15013512736473,0.748243302591129,1.13259132724782,1.44955089820359,0.00554114616544367,43.4877709655226,-74.4291610383098,6
92083789,198,201,333,330,224,337,0.986486486486486,0.665071770334928,1.01913875598086,0.67989417989418,1.03395061728395,1.54430379746835,0.00447137842131801,43.5226188402553,-73.6674618554612,6
{271AECE1-10AB-401D-9D1B-EFD602F0D942},287,342,252.5,260.5,197.5,324.5,1.00336582616682,0.772486772486773,1.29857397504456,0.76635204504057,1.28156363329679,1.70662385643913,0.00615542344644512,43.6393045966218,-74.3997577259634,5
{2DDE314B-2464-492A-81D0-75C77AE26532},341,487,269,290,241,309,1.09195402298851,0.896551724137931,1.20952380952381,0.817241379310345,1.07142857142857,1.31372549019608,0.00482348111658457,43.7067886319647,-74.4770071926133,2
131844984,345,357,271,267,182,324,0.968810916179337,0.676880222841226,1.2,0.686346863468635,1.2280701754386,1.85393258426966,0.00640048765620238,43.7136021383743,-74.7930994889889,5
131844984,346,340,274,269,187,335,0.988568845259623,0.674633090063357,1.27568922305764,0.692020610302569,1.27750193256823,1.89320754716981,0.00677990926004191,43.7142888399366,-74.7897551631988,4
{CE57E4DF-187C-4AFB-9523-1D0345861DE0},358,511,254,263,193,310,1.0354609929078,0.780701754385965,1.22619047619048,0.762626262626263,1.1875,1.55434782608696,0.00594474969474969,43.7235994429362,-74.3039004306174,5
{A12820E6-46CA-4331-BE8F-4C04BD153C6A},369,337,250,242,180,315,0.969072164948454,0.716577540106952,1.26071428571429,0.746031746031746,1.30275229357798,1.79611650485437,0.00695475502070798,43.7299804165437,-74.8986954610355,4
131844637,376,484,234,237.5,167,309,0.983527789083345,0.707385089686099,1.42079141515761,0.73306342780027,1.42703897297096,1.95026258881681,0.00803119502772339,43.7397012568402,-74.7376996175009,4
131844637,382,506,258,254,189.5,319.5,0.972222222222222,0.72554004687797,1.26116838487973,0.75,1.26861510359083,1.71234805462993,0.00641821700122519,43.7443030491273,-74.7319117043335,5
131844637,384,540,249,249.5,184,323,1.01212165736115,0.722765482930177,1.34958871915394,0.725252100840336,1.33140655105973,1.93917050691244,0.00751609871620419,43.748699722766,-74.7739030589538,4
131844637,385,523,245,253,184,327,1.0036231884058,0.728813559322034,1.34766355140187,0.73224043715847,1.3587786259542,1.93150684931507,0.00746457489878543,43.749029696244,-74.7735686263748,4
131844766,390,533,262,271,198,312,0.985,0.72791519434629,1.18503937007874,0.743718592964824,1.15217391304348,1.61538461538462,0.0058130355528125,43.7565789543275,-74.7990568479963,5
131844766,391,543,272,278,204,318,0.984848484848485,0.737931034482759,1.19711538461538,0.74537037037037,1.203125,1.62971698113208,0.00578307565207129,43.7573994289213,-74.7991014390068,5
150679585,425,505,260,256,195,286,0.992424242424242,0.746666666666667,1.1319018404908,0.76551724137931,1.11731843575419,1.46212121212121,0.0054970436067997,43.8521999173175,-74.6531996525381,6
50522921,77,236,287.5,330.5,230,335,1.13583446821596,0.788269814968241,1.15490586617347,0.68410169735328,1.02819741026806,1.50102040816327,0.00521934864677054,42.9895957367306,-73.74436797133,2
53543387,84,199,278,309,212,340,1.12612612612613,0.761904761904762,1.25471698113208,0.6875,1.105,1.64591439688716,0.00573126317807169,43.0306997302412,-74.0745019769229,5
47728523,89,222,250,303.5,220,370.5,1.16939209726444,0.876682633559803,1.49820008164578,0.743778202195311,1.26357466063348,1.73671177797391,0.00641309417977415,43.0958293602278,-74.2583328769523,5
47728523,90,212,263.5,303,220,362,1.16422622606114,0.852867373789437,1.43800448805975,0.73619074518665,1.19254385964912,1.63190680766689,0.00583894960166159,43.09609244719,-74.264486436406,5
47728523,94,203,246,266,185,263,1.04359673024523,0.746606334841629,1.01119402985075,0.705314009661836,0.955801104972376,1.37327188940092,0.0052666355721393,43.1077396191416,-74.1820911671405,6
47727981,95,317,263,274,209,317,1.06595744680851,0.790094339622642,1.27307692307692,0.732793522267207,1.184,1.59136212624585,0.0061139099991461,43.1105979029169,-74.4133000158627,5
53542311,100,341,278,299,226,354,1.07722772277228,0.807971014492754,1.3134328358209,0.742120343839542,1.19109461966605,1.62540192926045,0.00554593886022554,43.1278011147811,-74.4800037085212,5
53542311,104,351,277,282,213,338,1.02105263157895,0.778409090909091,1.30909090909091,0.767981438515081,1.26708074534161,1.66281755196305,0.00580270793036751,43.1370983404775,-74.4954990846819,5
120023153,158,355,276,270,196,297,0.975652173913043,0.738709677419355,1.14042553191489,0.75,1.14233576642336,1.5372460496614,0.00535626446100312,43.411801260875,-74.5462035227606,6
47721625,182,347,261,264,202,288,0.994638069705094,0.745762711864407,1.12648221343874,0.763779527559055,1.10994764397906,1.48333333333333,0.00525114155251142,43.4805962719276,-74.4217009622474,6
47721785,185,328,268,264.5,207.5,306.5,1.01159613786274,0.76327829377365,1.14614691541234,0.755261221486387,1.13983835994481,1.47846683893196,0.00537370970083271,43.4872002005877,-74.3637995350684,6
{CE57E4DF-187C-4AFB-9523-1D0345861DE0},356,496,260,264,200,310,1.00846517288281,0.757991877024318,1.18123592342342,0.755328054298643,1.14669655497876,1.51658143499148,0.0058015153592802,43.721748915999,-74.3024868955835,6
53542311,99,338,279,310.5,233.5,367,1.07850839306142,0.787063691975531,1.32525707651482,0.744623034227567,1.19404541241891,1.62439332004549,0.00551672233888104,43.1269984765914,-74.4789959516831,5
92083789,178,196,316,317,219.5,323.5,0.995398388914395,0.68602458765099,1.03955063888174,0.683626707781918,1.02298420797959,1.4969659534516,0.00450008365161373,43.4651722413837,-73.6482342117188,6
89365393,273,193,260,280,204,325,1.04237288135593,0.728744939271255,1.27857142857143,0.705159705159705,1.19875776397516,1.77659574468085,0.0064013656246666,43.6239028615832,-73.8435829697692,5
89365393,281,191,265,287,205,344,1.05729166666667,0.743190661478599,1.32844574780059,0.698738170347003,1.24715447154472,1.81192660550459,0.00640243330016335,43.6293964740811,-73.8427981679838,5
89365151,322,181,262,281,214,332,1.04494382022472,0.772020725388601,1.29084967320261,0.719402985074627,1.19188191881919,1.67916666666667,0.00572519083969466,43.6794409652039,-73.8602689259112,5
131844766,383,383,265,266,190,304,1,0.708791208791209,1.16037735849057,0.722054380664653,1.15789473684211,1.63610315186246,0.00585434667607124,43.7480486940122,-74.8686054471269,5
89364675,389,191,240,249,174,285,0.996078431372549,0.695067264573991,1.16913946587537,0.699386503067485,1.16444444444444,1.63265306122449,0.00668055348906413,43.7564273448916,-73.7807007267135,5
132437266,432,454,266.5,263,192.5,298,0.974062538931108,0.6875,1.11684397163121,0.713143857973091,1.14748127629014,1.62525146746769,0.00587995051954253,43.8658982757537,-74.4609009196082,5
43492303,59,371,369,428,269,347,1.16835016835017,0.733333333333333,0.97198275862069,0.625368731563422,0.865353037766831,1.34265734265734,0.00371649250340754,42.8152983947535,-75.0061018281099,2
53542293,106,344,268,279,202.5,323,1.01854494807071,0.745724437327195,1.26942800788955,0.736842105263158,1.24795225393943,1.70385283653714,0.00585287527497929,43.1654002548637,-74.529299070667,5
89365393,274,195,248,274,186,313,1.06006006006006,0.735880398671096,1.3166144200627,0.716763005780347,1.23555555555556,1.79674796747967,0.00696621386276559,43.6259005388552,-73.8440021252682,4
89365151,323,184,256,281,212,326.5,1.05648820326679,0.76002661934339,1.29928799767509,0.73217089339061,1.19942855852193,1.73286508633304,0.00640059942688406,43.680199012383,-73.8603001396185,5
{A12820E6-46CA-4331-BE8F-4C04BD153C6A},354,345,245,242,178,288,0.983240223463687,0.715116279069768,1.20353982300885,0.74468085106383,1.19736842105263,1.69230769230769,0.00661322887575109,43.7212004465694,-74.9116000994842,5
89364961,363,182,255,261.5,178.5,308,1.02841203943954,0.704219539874136,1.24686386315039,0.693116029238507,1.20311231128983,1.80643939393939,0.00634837698502737,43.7263730037914,-73.6888209495072,5
89364675,399,195,263,269,193,292,0.991279069767442,0.716157205240175,1.09615384615385,0.716332378223496,1.1031746031746,1.51968503937008,0.0057374945267322,43.7747988412318,-73.7779985114751,6
89364961,349,187,258,263,176,325,1.03073286052009,0.702970297029703,1.29749103942652,0.674015748031496,1.25,1.85425101214575,0.00681663258350375,43.7160992349643,-73.7025995717624,4
131843435,456,428,256.5,260,210,316,0.998554913294798,0.793116370808679,1.23892466822795,0.776566835164,1.22243244594842,1.60429007919187,0.00596690129848556,43.9019188940635,-75.024384142429,5
131846933,150,217,256,264,218,352,1.05,0.837545126353791,1.41448692152918,0.8125,1.34782608695652,1.67099567099567,0.00665266106442577,43.399699260616,-75.1738978007511,5
120022970,8,207,303,355,253,450,1.14673913043478,0.830827067669173,1.52328159645233,0.738791423001949,1.3075,1.77508650519031,0.00569155198311209,41.4802123256444,-74.7563609554095,5
120023000,9,65,314,382,323,697,1.18720379146919,0.954976303317536,2.24622030237581,0.823095823095823,1.89759036144578,2.24884792626728,0.00739005046863735,41.5200410162538,-74.5416641578882,3
26181826,12,206,276.5,300.5,223,383.5,1.06886671277542,0.816595422735011,1.35513725490196,0.770312937132808,1.26809223649565,1.60084541062802,0.00599758220791709,41.5836099608717,-74.5561383999077,5
120022971,14,195,316,409,296,400,1.23099415204678,0.914712153518124,1.21818181818182,0.74430823117338,1.00490196078431,1.32727272727273,0.00425240836801003,41.6141770985931,-74.7845201785621,2
61790779,16,197,332,351,251,416,1.07975460122699,0.755208333333333,1.29351535836177,0.708,1.19473684210526,1.72701949860724,0.00517780018172087,41.8026989729307,-74.429098610895,5
52855683,17,218,354.5,408,272,387.5,1.12758308354577,0.735042387139492,1.02060507528098,0.66432453465675,0.876997852068073,1.44237885770144,0.00379458267057825,41.9648006735266,-74.1852036196758,2
{0e5a1953-98e1-4f0e-9976-c8adc14c794d},28,186,379,495,354,394,1.2997005988024,0.886973395128053,1.05496870340427,0.697549845076115,0.815343894596502,1.25549783316734,0.00312037172849796,42.3628021971529,-74.4359968402247,1
26181826,13,204,298,309,249,406.5,1.04817880794702,0.79859587538394,1.40755557849818,0.764590480823391,1.30213951283115,1.70022026431718,0.00583714732055812,41.5850012004004,-74.5531017520903,5
149269408,15,250,295.5,326.5,250.5,381.5,1.09517252820173,0.826251904128343,1.30174731182796,0.740745123439875,1.18627450980392,1.58333333333333,0.00539404375020813,41.6250929779719,-74.8347207382218,5
120022743,19,377,362,426,277,362,1.1953488372093,0.771712158808933,1.06106870229008,0.63905325443787,0.89198606271777,1.3963963963964,0.0037141864044888,42.1027964738276,-75.293196590335,2
150991622,552,231,240,261,190,289,1.04472843450479,0.717488789237668,1.17258883248731,0.689411764705882,1.12618296529968,1.74054054054054,0.00617790170028976,44.1500009811719,-75.3930492402248,5
150991622,553,233,254,271,189,301,1.05045871559633,0.711635750421585,1.17416829745597,0.68503937007874,1.14527027027027,1.74452554744526,0.0063958997329658,44.1521101359702,-75.4043575204963,5
131860546,604,435,267,329,231,353,1.16595744680851,0.817427385892116,1.38356164383562,0.705035971223022,1.14029850746269,1.69369369369369,0.00581460674157303,44.2684391642525,-75.7363598894306,5
131860521,624,395,286,361,245,326,1.2047619047619,0.808219178082192,1.15217391304348,0.67741935483871,0.951030927835052,1.40686274509804,0.00461764705882353,44.3147201740862,-75.7791583413416,2
133098364,625,425,256,326,219,340,1.2463768115942,0.836492890995261,1.34451219512195,0.670068027210884,1.03908794788274,1.58139534883721,0.0059867816602946,44.3157636037327,-75.6077504968471,2
131860521,628,417,286,348,239,314,1.20567375886525,0.808777429467085,1.17204301075269,0.670926517571885,0.965417867435158,1.41752577319588,0.00475196364517134,44.3170032338256,-75.7760012977958,2
150991622,551,222,241.5,270,189,301.5,1.05524578136464,0.722752053293098,1.17134791659855,0.678349282296651,1.08804909560724,1.62483634459283,0.00634238366665652,44.147499425481,-75.3822002473617,5
131860529,612,399,287,312,196,305,1.07035175879397,0.659663865546219,1.1497005988024,0.627976190476191,1.07446808510638,1.7741935483871,0.00582010582010582,44.2911627432209,-75.7710516956264,5
131860529,614,409,287,317,199,315,1.07823129251701,0.660049627791563,1.15738161559889,0.612280701754386,1.0625,1.81451612903226,0.00574229691876751,44.2919386268042,-75.7733302962647,5
131860529,615,407,284,313,194,325,1.09708737864078,0.668032786885246,1.18210862619808,0.616519174041298,1.08870967741935,1.81155778894472,0.00607627422489763,44.2921972546653,-75.7675022511879,5
131860521,627,424,279.5,341,238.5,323,1.18918309080862,0.814086786472909,1.20151261435414,0.676871889912006,1.0063845509631,1.41885223555071,0.00494299735017329,44.3165038145076,-75.7751986596061,2
132433433,745,210,236.5,248.5,188.5,342.5,1.03512957630605,0.786831055123738,1.46107014558518,0.759457955809887,1.42545808309842,1.94899285250162,0.00741092269200357,44.5196203265931,-74.9164961924409,4
150991627,761,412,302,410,305,368,1.28556734391975,0.960769230769231,1.24010025332443,0.733568060629999,0.952695022865515,1.25015229615745,0.00404752609318341,44.5379962820344,-75.5688002491453,1
87964232,37,561,367,382,229,293,1.04285714285714,0.615384615384615,0.821727019498607,0.592814371257485,0.78740157480315,1.34705882352941,0.00362561824126079,42.5551678165986,-76.5975014848721,2
87964232,60,408,390.5,420,236.5,272,1.06625025468623,0.600395256916996,0.715803768460363,0.566356803797468,0.667352448176818,1.17509076018531,0.00280168886408798,42.8177509003329,-76.7257095583608,2
87961508,69,381,407,359,201,318,0.890718562874252,0.506738544474394,0.790254237288136,0.566985645933014,0.90386521308226,1.55623100303951,0.00380051909529106,42.9000034783647,-76.4000034401139,6
87959174,105,406,330,405.5,281.5,341,1.22475381067715,0.841982864137087,1.05632966510965,0.689655172413793,0.862954403726936,1.24345872780209,0.00376944588650578,43.137307918227,-76.4858946446054,1
149532904,113,388,312.5,360,254,249,1.10371713985279,0.770145514631416,0.780550840329709,0.695826086956522,0.705152608027783,1.01378038194444,0.0030944575297756,43.2084930074442,-75.9351599916964,2
129640622,306,416,344.5,435,304,263.5,1.2180111594477,0.865984416114525,0.785030237666364,0.696997329714858,0.633736444249537,0.924624180501574,0.00257947966879538,43.6558434024291,-76.1836300205965,1
87961532,53,383,348,382,234,326,1.07822410147992,0.65625,0.95593220338983,0.607017543859649,0.890784982935154,1.46913580246914,0.00417019975256815,42.795317162933,-76.4990222381067,2
62634956,57,220,334,383,238,356,1.13206292443607,0.694862309005735,1.06292981231088,0.617612127986587,0.952365111738851,1.57802197802198,0.00478833933905018,42.8107010615674,-75.8886025175974,2
62634956,58,222,334,381.5,242.5,347,1.11533305836255,0.695707640834535,1.08285687059272,0.61518259939903,0.948074828624511,1.57782158317873,0.00464133036735933,42.8128102163656,-75.889909034206,2
87961532,68,363,358,390,228,296,1.06652806652807,0.625954198473283,0.820448877805486,0.580858085808581,0.784810126582278,1.32516703786192,0.0036289163552745,42.8737973414736,-76.5281981362994,2
87959174,96,407,348,456,320,337,1.29389312977099,0.900928792569659,0.96551724137931,0.710823909531503,0.739495798319328,1.05583756345178,0.00307211126282031,43.1109992220117,-76.4691997702613,1
87965156,39,457,337,340,200,298,0.99079754601227,0.5707656612529,0.869127516778524,0.574144486692015,0.874587458745875,1.525,0.00434782608695652,42.6458035046109,-76.8735956447983,6
123931303,127,418,386.5,598.5,453,491.5,1.50060113181251,1.13056776436631,1.28991980731861,0.746249219887664,0.841198093100359,1.11549431802796,0.00279238286268357,43.3053580596282,-76.4314401025407,1
87961508,62,395,405,355,203,317,0.891428571428572,0.505643340857788,0.789598108747045,0.56935817805383,0.884462151394422,1.58839779005525,0.0036863475393821,42.8450985670936,-76.3503022997722,6
129640622,303,409,341,437,303,274,1.22273781902552,0.86046511627907,0.830769230769231,0.701285855588526,0.680239520958084,0.972809667673716,0.00268793483794332,43.653497915275,-76.1760004986941,1
