station_nm,Latitude,Longitude,site_no,N_samples,B1,B2,B3,B4,B2.B1,B3.B1,B4.B1,B3.B2,B4.B2,B4.B3,B4.B3.B1,cluster
151717225,44.67695971,-68.21301364,838,353,243,248,164,250,1.003003003,0.700787402,1.070559611,0.703071672,1.058823529,1.501492537,0.005995559,1
151717234,44.66554887,-68.28600021,835,341,239,239,189,266,1.013157895,0.787456446,1.179190751,0.778280543,1.150289017,1.494186047,0.005840579,4
151717255,44.71501368,-68.52665343,857,221,249,258,186,313,1.052763819,0.72972973,1.28988764,0.692307692,1.207729469,1.741935484,0.006846847,5
151717255,44.72562634,-68.54228258,863,202,279.5,287,203,341,1.062080776,0.758359534,1.29205437,0.729150579,1.193272829,1.708682369,0.006107496,4
151717259,44.65580127,-68.25140204,826,358,280.5,329,218,271,1.128757737,0.752253693,1.028855487,0.66287835,0.918393287,1.331441343,0.004297925,2
151717259,44.65604206,-68.24758505,828,333,279,319,213,272,1.119601329,0.749347258,1.013793103,0.667613636,0.919354839,1.343873518,0.004683292,2
151717271,44.68742522,-68.44521687,844,338,254,252,174,271,0.991557424,0.684892566,1.076614149,0.702168367,1.083597202,1.557052441,0.005828243,1
151717326,44.5838403,-68.14084309,785,341,242,243,173,281,1.007462687,0.728971963,1.223367698,0.712871287,1.201320132,1.7,0.006830565,5
151717326,44.59636146,-68.15297185,797,349,242,239,170,272,0.980099502,0.698347107,1.164102564,0.714814815,1.156862745,1.692682927,0.006656694,1
151717326,44.608022,-68.14772794,803,323,237,248,178,286,1.008823529,0.733333333,1.203592814,0.717391304,1.185770751,1.68,0.006648027,5
151717340,44.56899595,-68.08908185,776,344,250,258.5,162,263,1.038818049,0.669232135,1.086020654,0.664136994,1.04724729,1.598136646,0.006380921,1
151717340,44.59308848,-68.06810624,794,331,249,248,162,244,0.982378855,0.66255144,1.007425743,0.674666667,1.008097166,1.52739726,0.005847953,1
151717370,44.62745477,-68.45340824,810,335,241,234,167,253,0.971929825,0.705263158,1.072815534,0.725274725,1.086092715,1.533333333,0.005745342,1
151717370,44.63345226,-68.47872256,815,318,251.5,252,182.5,272.5,0.986524501,0.736002704,1.093215975,0.729472786,1.130550725,1.59032634,0.006186823,1
151717370,44.66041198,-68.53944213,831,219,251,260,190,286,1.017045455,0.752161383,1.176100629,0.740585774,1.155844156,1.59223301,0.005993407,4
151717400,44.5519176,-68.13375758,769,338,231.5,233.5,175.5,272,1.007318376,0.746839525,1.177654727,0.752400523,1.150059858,1.560519235,0.006339822,4
151717493,44.57968442,-68.54205071,780,250,263.5,263,189,295,1.005162712,0.733489097,1.132211538,0.724068966,1.109793977,1.56448789,0.005412386,1
151717493,44.59583082,-68.5594412,796,224,256.5,265,194,294.5,1.027581851,0.747456919,1.11959707,0.726027397,1.120156863,1.565859927,0.005946674,4
151717493,44.61418894,-68.5719802,806,203,252,251,181,278,1.006756757,0.702614379,1.083076923,0.72243346,1.06870229,1.477477477,0.005519943,1
151717493,44.62875237,-68.55522735,811,219,234,261,178,286,1.122807018,0.813953488,1.288515406,0.703016241,1.116402116,1.634482759,0.006652661,5
151717576,44.54243309,-68.53926377,762,269,238,239,178,296,1,0.72027972,1.191111111,0.721830986,1.199421965,1.641176471,0.006701527,5
151717690,44.53566863,-68.99843524,760,182,260.5,266,169,278.5,1.028600636,0.674649273,1.074198913,0.650169263,1.022151566,1.637164017,0.005892298,1
151717690,44.54667369,-68.99050696,766,182,267,266.5,165.5,269.5,1.023941905,0.668217054,1.008354654,0.64572475,0.984099236,1.627253426,0.005938617,1
151717690,44.5505977,-68.98889723,768,187,271,272,178,276,1.021052632,0.652610442,1.018518519,0.655976676,0.977876106,1.587155963,0.005510587,1
151717768,44.35513301,-68.25175431,656,351,262,245,160,224,0.944325482,0.599156118,0.889719626,0.647509579,0.929824561,1.466216216,0.005494794,1
151717768,44.36962954,-68.24989041,666,335,264,249,160,240,0.950381679,0.598039216,0.901785714,0.64,0.93627451,1.522727273,0.005359167,1
151717936,44.3143902,-68.35457672,623,332,231.5,237.5,162.5,236,0.98,0.667424242,0.996287604,0.69506487,1.014188283,1.430842086,0.006191473,1
151717936,44.3297518,-68.36246041,639,336,227,224,154.5,212.5,0.968749152,0.64513478,0.921038686,0.679123134,0.956692242,1.419744491,0.005696066,1
151717936,44.33474154,-68.36446701,645,341,234,230,151,217,0.966573816,0.641577061,0.938461538,0.67114094,0.962962963,1.455882353,0.005642028,1
151717936,44.33837125,-68.37242205,649,367,222,214,143,214,0.987124464,0.653409091,0.987447699,0.671686747,1.011976048,1.489655172,0.006354589,1
151717936,44.35165491,-68.36304902,654,368,213,224.5,141,243.5,1.03894486,0.682186296,1.177521008,0.658595216,1.135075242,1.674115689,0.00755513,1
151718081,44.32960465,-68.69639357,638,204,243,243.25,168.5,231,1.029411765,0.725471332,0.989858573,0.696350293,0.95679547,1.368431856,0.005536243,1
151718263,44.33740362,-69.0403062,647,195,240,255,186,304,1.041044776,0.788235294,1.345238095,0.74863388,1.285714286,1.704301075,0.007322304,5
152243469,45.82416155,-67.76042826,1265,332,222,229.5,167.5,288.5,1.015731052,0.750838926,1.283891476,0.743848805,1.247720745,1.662576558,0.007238606,5
152243469,45.83054699,-67.74079038,1267,339,218,223,163,277,1.014184397,0.766081871,1.334821429,0.748571429,1.275167785,1.709302326,0.007786704,5
152243475,45.77019305,-67.85084545,1250,347,251,251,170,284,1.030150754,0.694158076,1.17826087,0.676363636,1.149171271,1.748251748,0.006966344,1
152243477,45.74734016,-67.85552751,1247,329,250,267,166,274,1.044491525,0.673024523,1.10046729,0.66122449,1.038961039,1.621621622,0.006223941,1
152243494,45.66248793,-67.74532529,1232,340,245,247.5,176,271,0.99411031,0.699164918,1.106296243,0.702921909,1.083532632,1.523611111,0.006121364,1
152243494,45.6779833,-67.80355669,1237,333,234,246,169,252,1.00297619,0.705555556,1.0672,0.708,1.038356164,1.47826087,0.00597213,1
152243494,45.69810277,-67.80940257,1242,341,245,246,167,230,0.975778547,0.677884615,0.959128065,0.712609971,0.98,1.377777778,0.005381242,1
152243494,45.71569838,-67.82718992,1243,329,254,247,171,252,0.982954545,0.6875,1.016666667,0.707509881,1.037037037,1.450777202,0.005635246,1
152243494,45.76922543,-67.80816294,1249,331,250,252,177,277,1.010452962,0.724867725,1.090909091,0.722033898,1.08490566,1.489361702,0.006069328,1
152243494,45.79625204,-67.80437716,1257,347,219,227,157,279,1.027586207,0.720848057,1.302788845,0.700440529,1.235955056,1.746268657,0.007828967,5
152243494,45.80788583,-67.79605648,1259,327,224,233,164,266,1.031674208,0.723849372,1.181102362,0.715025907,1.153508772,1.630136986,0.007218639,5
152243533,45.54836615,-67.55348584,1201,311,226,242,179,315,1.050445104,0.805309735,1.50862069,0.745379877,1.338028169,1.838709677,0.007952055,5
152243780,45.40569722,-67.79585582,1176,469,242,253,185,312,1.017361111,0.75,1.346303502,0.726775956,1.293478261,1.789473684,0.007389438,5
152243780,45.40693239,-67.7970241,1178,484,235,244,171,289.5,1.002463787,0.744961334,1.30940108,0.729262014,1.267361111,1.769366307,0.007307587,5
152243868,45.33185896,-67.83909126,1154,324,252,248,169,277.5,0.990783023,0.716446503,1.166292975,0.705975682,1.144444747,1.641475871,0.006694105,1
152243868,45.33401717,-67.83839119,1155,328,248,246,171,276.5,1,0.725036304,1.129581654,0.715789474,1.122708674,1.566802652,0.006336816,1
152243869,45.35235745,-67.92087564,1162,369,250,247,181,276,0.986577181,0.728723404,1.120689655,0.727626459,1.119496855,1.552325581,0.006263406,1
152243869,45.35447106,-67.92249875,1163,358,252.5,247.5,180.5,275.5,1,0.731023497,1.140457369,0.731238274,1.145338388,1.549900448,0.006173638,5
152243869,45.35964808,-67.91986788,1166,408,245,244,171.5,271.5,0.992248062,0.705605731,1.135819788,0.720068259,1.152115486,1.599763033,0.006518945,1
152243910,45.28965803,-67.8272033,1134,482,245,279,185,280,1.112682616,0.765923819,1.155259986,0.681018698,1.032252196,1.498091603,0.006049954,2
152243956,45.30998707,-68.05494297,1139,518,228,232,164,285,1.051564577,0.779574098,1.314834461,0.738454106,1.238367225,1.646783384,0.007292686,5
152243956,45.31140061,-68.05970083,1140,486,228,235.5,167,283.5,1.039650115,0.755721093,1.295844724,0.736885922,1.211002193,1.659366784,0.007323371,5
152243956,45.32103226,-68.05022078,1143,519,238,250,184,295,1.049180328,0.777310924,1.258474576,0.731707317,1.193732194,1.579365079,0.006382506,5
152243956,45.32379691,-68.0541983,1146,495,237,251,178,285,1.050980392,0.768361582,1.221343874,0.725400458,1.159574468,1.595959596,0.006663579,5
152243996,45.27282492,-67.96590364,1129,531,247,263,197,294,1.041551247,0.796610169,1.221498371,0.76344086,1.150259067,1.505119454,0.006068569,4
152243996,45.29491977,-68.00200898,1135,486,245.5,249,190,260.5,1.002057613,0.755517391,1.063364349,0.757887142,1.048540249,1.400854701,0.005379547,4
152243996,45.31227013,-68.01276879,1141,525,237,245,182,261,1.025210084,0.758865248,1.080385852,0.733524355,1.064,1.439932318,0.005902079,4
152243996,45.31592213,-67.99226139,1142,492,225,237,161,242,1.007218588,0.742932636,1.154500796,0.715274921,1.105572755,1.548589342,0.006771555,5
152243996,45.32398865,-68.0093665,1147,478,251,251.5,186,264,0.995779578,0.760931688,1.09650974,0.742520138,1.071953405,1.449295997,0.005666209,4
152243996,45.32411796,-68.00852819,1148,475,247,249,182,264,1.007052186,0.751072961,1.105263158,0.742616034,1.069582505,1.455882353,0.005974181,4
152243996,45.32822033,-67.95470684,1150,376,230.5,240,170.5,259.5,1.011429502,0.757418611,1.16613824,0.734026369,1.143070362,1.524390244,0.006884906,5
152243996,45.32898284,-67.95488966,1152,355,225,241,166,269,1.026737968,0.744985673,1.210526316,0.722222222,1.166666667,1.593939394,0.006975534,5
152243996,45.33031611,-67.94592241,1153,341,220,233,165,269,1.039419087,0.773662551,1.257088847,0.73253493,1.172131148,1.588709677,0.0070276,5
152244015,45.09822882,-67.21322076,1052,166,217.5,234,153.5,247,1.006955214,0.698492462,1.153499203,0.680463462,1.141519778,1.70189951,0.007499361,1
152244015,45.10452507,-67.20121686,1058,184,238,243.5,166.5,269.5,1.018627694,0.714436726,1.194344524,0.706321456,1.161541329,1.70189188,0.007135209,5
152244015,45.11080349,-67.21170021,1060,189,224,226,155,246,1,0.720238095,1.142857143,0.705521472,1.133105802,1.656050955,0.007263492,5
152244015,45.11130736,-67.21030005,1061,185,229,236,159,250,0.995850622,0.715151515,1.145728643,0.699095023,1.098159509,1.639455782,0.006806753,1
152244061,45.07368593,-67.22198289,1045,185,232,239,180,283,1.009107468,0.74906367,1.254901961,0.741007194,1.246478873,1.672566372,0.007311633,5
152244093,45.12657533,-67.71302802,1066,455,229,255,190,264,1.090024331,0.842105263,1.182608696,0.770491803,1.077319588,1.406542056,0.006108321,4
152244093,45.14090688,-67.70506406,1072,470,224,246,182.5,246,1.087355939,0.835093641,1.09719946,0.776187555,1.01670151,1.317894737,0.005876022,4
152244093,45.14237392,-67.71521744,1073,476,220,239,168,251,1.064004651,0.807198782,1.137454333,0.76989677,1.047722837,1.363162295,0.005998082,4
152244093,45.15279484,-67.72008232,1080,460,228,257,181.5,247,1.107783052,0.844822841,1.086072198,0.76338941,0.967485541,1.268029803,0.005515919,4
152244093,45.15901529,-67.71229673,1083,470,231.5,244.5,182.5,237,1.054276612,0.821522634,1.03160635,0.762650896,0.973414772,1.258616097,0.005347249,4
152244093,45.16222138,-67.69693958,1084,493,232,240,180,235,1.036697248,0.780669145,0.988610478,0.769784173,0.95620438,1.261682243,0.005354479,4
152244093,45.16804942,-67.71400456,1087,453,239,245,190,268.5,1.039748954,0.811538462,1.083116883,0.774468085,1.033591731,1.381313131,0.005550847,4
152244093,45.17574583,-67.68720091,1089,501,240,247,179,245,1.030651341,0.785185185,1.08365019,0.763380282,1.045584046,1.396694215,0.005802708,4
152244093,45.17797538,-67.67555373,1091,471,229,234,169,241,1.032967033,0.775229358,1.085043988,0.740072202,1.046357616,1.442577031,0.006122449,4
152244093,45.18948878,-67.69695296,1092,517,237,247,178,250,1.033962264,0.776315789,1.091872792,0.745689655,1.044444444,1.394495413,0.005927854,4
152244093,45.18964931,-67.63385222,1093,509,228,245,188,246,1.06779661,0.842900302,1.098445596,0.784210526,1.023866348,1.294117647,0.005555556,4
152244093,45.1959411,-67.64767989,1095,466,219.5,241.5,180,242,1.046968524,0.803894983,1.104281143,0.76661409,1.049008769,1.351754177,0.006040876,4
152244093,45.19845158,-67.6430558,1098,483,232,244,186,248,1.051724138,0.815789474,1.109311741,0.774509804,1.035714286,1.348214286,0.005405473,4
152244093,45.21471392,-67.60282134,1103,485,215,234,174,268,1.081967213,0.816143498,1.298136646,0.75,1.189349112,1.586419753,0.007515983,5
152244093,45.21518658,-67.59238258,1104,500,201,224,170,272,1.079408867,0.831839121,1.392232767,0.766135751,1.273742216,1.676230632,0.00776527,5
152244093,45.2157841,-67.6029016,1105,493,220,238,180,279,1.083333333,0.814159292,1.303317536,0.75,1.204081633,1.606481481,0.007498091,5
152244093,45.21807608,-67.58547097,1107,507,197,210,158,275,1.087431694,0.842465753,1.418300654,0.76969697,1.310743802,1.724035608,0.008482327,5
152244093,45.21807608,-67.58529261,1108,500,199,212.5,158,272.5,1.079478578,0.836370418,1.407407407,0.763159695,1.301241823,1.69541967,0.008307977,5
152244093,45.22610246,-67.58390137,1109,444,214,238.5,171,269,1.054659498,0.837253086,1.244936579,0.779093117,1.139659915,1.474087003,0.006822604,4
152244093,45.2438809,-67.56426349,1114,450,215,231.5,176.5,269.5,1.046816023,0.818834857,1.244017607,0.776470588,1.159967303,1.507215007,0.006550377,4
152244093,45.24689079,-67.55225513,1115,479,228,240,189,273,1.048951049,0.833333333,1.172727273,0.782608696,1.12145749,1.438016529,0.006157895,4
152244093,45.25361511,-67.57874219,1118,422,244,259.5,203,289.5,1.065586993,0.841208799,1.202067183,0.790644339,1.144660895,1.462460325,0.006026239,4
152244093,45.25749899,-67.51139639,1122,358,230,250,191.5,256,1.080687385,0.858437854,1.142011472,0.808121748,1.064961036,1.33712025,0.005696418,4
152244093,45.26699242,-67.54696218,1128,322,242,281,228,274.5,1.092215796,0.907769765,1.140223328,0.828017225,1.034060376,1.237900078,0.004882664,4
152244096,45.19627108,-67.91964492,1096,510,234.5,240.5,176,259.5,1.014815628,0.753409842,1.132329755,0.728908701,1.082572021,1.483501032,0.006270951,5
152244096,45.19635134,-67.91944427,1097,500,235,243,177.5,258.5,1.015000375,0.743514789,1.122982126,0.73706512,1.07641328,1.46857263,0.006177293,4
152244096,45.21765246,-68.01209101,1106,505,242,250,181,265,1.004347826,0.757575758,1.08056872,0.740740741,1.062052506,1.447004608,0.005796332,4
152244096,45.23287584,-67.80153226,1110,501,235,239,162,232,1,0.708542714,0.992647059,0.708737864,0.983539095,1.424657534,0.005813953,1
152244096,45.23399953,-68.01318349,1111,490,233,239,172.5,270,1.004244846,0.75,1.105263158,0.742736588,1.088893766,1.486317506,0.006038874,4
152244096,45.23427153,-67.79878991,1112,486,242,244,179,246,0.99677289,0.734464953,1.034483685,0.718622682,1.021416195,1.429339478,0.00577947,1
152244096,45.25860485,-67.93877447,1123,506,243.5,262,189.5,257,1.051118733,0.786112546,1.086768304,0.739100766,1.010777923,1.361921855,0.005535108,4
152244096,45.26563239,-67.95076499,1127,507,259,266,197,263,1.038732394,0.764356436,1.046153846,0.735465116,1.009009009,1.372759857,0.005311355,4
152244103,45.20697292,-68.08097966,1100,515,229,232,175,276,1,0.757425743,1.198847262,0.759656652,1.187898089,1.559183673,0.006391026,4
152244103,45.20975986,-68.08109114,1102,508,228,226,171.5,282,0.991163457,0.75556424,1.231702863,0.759341082,1.22506247,1.648699335,0.006988732,5
152244116,45.1494951,-67.87412642,1078,466,242.5,264.5,186,281,1.078729526,0.784870677,1.183501684,0.721275769,1.071768597,1.469344609,0.005937972,4
152244116,45.15830183,-67.89468288,1082,508,241,253,187.5,308,1.050840599,0.778747712,1.255396801,0.74400783,1.191558442,1.589440545,0.006581472,4
152244138,45.05801665,-67.70177771,1041,315,237,250,192,285,1.017391304,0.78358209,1.17032967,0.769230769,1.141538462,1.513157895,0.006346904,4
152244170,45.30543879,-68.1377351,1138,494,228,237.5,167,287,1.037926736,0.774754902,1.287282978,0.739086272,1.204464988,1.681488801,0.007223444,5
152429632,45.2538782,-69.92360507,1119,387,282,270,188,311,0.955752212,0.671574179,1.086734694,0.69124424,1.097087379,1.601694915,0.005478764,1
152429632,45.2544668,-69.92649011,1120,393,290,279,184,313,0.95221843,0.659663866,1.089385475,0.694483734,1.10619469,1.583643123,0.005514706,1
152429645,45.12310169,-69.3039015,1064,497,236,255,181,305,1.097415507,0.789634146,1.302325581,0.725961538,1.179310345,1.641791045,0.00671859,5
152429645,45.12637021,-69.29939335,1065,506,220,249,169.5,302.5,1.10743277,0.803470306,1.326231323,0.711181993,1.208213533,1.709448639,0.00750048,5
152429695,45.24938789,-70.07973158,1116,392,251.5,255.5,194,313,0.988435284,0.737796686,1.300234742,0.754949616,1.311565657,1.747670627,0.006533459,4
152429695,45.26380862,-70.07363598,1126,372,274,266,207,336,0.982681062,0.76039917,1.249401914,0.776306768,1.269891304,1.664825621,0.005720968,4
152429935,45.02645513,-69.31279741,1028,344,249,260,167.5,290,1.021686605,0.658680057,1.149037899,0.645283019,1.089666282,1.773534799,0.006513294,1
152429935,45.03535104,-69.29168802,1030,366,236,268,174,291,1.124950561,0.762867508,1.252653219,0.674107698,1.08416625,1.641408343,0.00680543,5
152430225,45.088615,-69.93386992,1049,234,286,287,239,341,1.01035578,0.808808445,1.262034888,0.803713276,1.23041529,1.529492404,0.005092305,4
152430340,44.88541376,-69.09671829,946,337,222,248,178,317,1.107246377,0.818181818,1.530841121,0.721518987,1.349462366,1.890243902,0.008187135,5
152430424,44.92897026,-69.39222737,965,346,225,249,169,283,1.087166736,0.762312977,1.296181631,0.695087016,1.171077647,1.695775261,0.007153375,5
152430424,44.93860192,-69.38472271,977,353,220,247,170,284,1.080745342,0.759541985,1.306220096,0.707236842,1.202702703,1.723684211,0.007006624,5
152430568,44.91317613,-69.54601285,957,367,226,229,162,269,0.996632997,0.734883721,1.225490196,0.734432234,1.220657277,1.661585366,0.006611832,5
152430568,44.92390472,-69.49150034,962,365,222,225,166,275,1.014141414,0.762195122,1.244444444,0.750915751,1.240566038,1.689189189,0.006972199,5
